테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,MONTH_KEY,월 conform 키 YYYYMM,"NUMBER(6,0)",N,FK,DIM_DATE(MONTH_KEY) ※비강제(월conform/비유일),월 conform 키 YYYYMM.,"타입(6,0)≠DATE_SK(8,0) — DIM_DATE 월초행/월 conform 뷰 경유 조인"
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,ORG_SK,조직 (FK→DIM_ORG),"NUMBER(38,0)",N,FK,DIM_ORG.ORG_SK,조직 (FK→DIM_ORG),
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,BUDGET_ITEM_SK,예산 세세목 (FK→DIM_BUDGET_ITEM),"NUMBER(38,0)",N,FK,DIM_BUDGET_ITEM.BUDGET_ITEM_SK,예산 세세목 (FK→DIM_BUDGET_ITEM),
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,BUDGET_PROCEDURE,예산 편성 차수,VARCHAR,Y,,,예산 편성 차수 (연사업 / 추가경정 · DEC.,
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,CAMPAIGN_SK,캠페인 (FK→DIM_CAMPAIGN),"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN.CAMPAIGN_SK,캠페인 (FK→DIM_CAMPAIGN),선택 grain 미확정(O3)
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,SPONSORSHIP_SK,후원사업 (선택 FK→DIM_SPONSORSHIP),"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP.SPONSORSHIP_SK,후원사업 (선택 FK→DIM_SPONSORSHIP),
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,PLAN_BUDGET_MONTH,편성예산(월),"NUMBER(18,2)",Y,,,편성예산(월),
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,EXEC_BUDGET_ERP,집행예산(ERP),"NUMBER(18,2)",Y,,,집행예산(ERP),
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,EXEC_BUDGET_EST,집행예산(추정),"NUMBER(18,2)",Y,,,집행예산(추정),
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,FUNDRAISING_COST,모금성비용,"NUMBER(18,2)",Y,,,모금성비용,
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,AD_COST,광고비,"NUMBER(18,2)",Y,,,광고비,
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_BUDGET,예산 팩트,MONTH_KEY × ORG_SK × BUDGET_ITEM_SK,FACT,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,BUDGET_YEAR,예산연도 YYYY,"NUMBER(4,0)",N,,,예산연도 YYYY.,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,ORG_SK,대리키,"NUMBER(38,0)",N,FK,DIM_ORG.ORG_SK,대리키,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,BUDGET_ITEM_SK,대리키,"NUMBER(38,0)",N,FK,DIM_BUDGET_ITEM.BUDGET_ITEM_SK,대리키,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,BUDGET_PROCEDURE,예산 편성 차수,VARCHAR,Y,,,예산 편성 차수 (연사업 / 추가경정 · DEC.,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,CAMPAIGN_SK,대리키,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN.CAMPAIGN_SK,대리키,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,SPONSORSHIP_SK,대리키,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP.SPONSORSHIP_SK,대리키,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,PLAN_BUDGET_YEAR,PLAN_BUDGET_YEAR,"NUMBER(18,2)",Y,,,PLAN_BUDGET_YEAR.,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,CHN_BUDGET_YEAR,연 추경예산 = 원천 CHN_BDGT_TOT_AMT,"NUMBER(18,2)",Y,,,연 추경예산 = 원천 CHN_BDGT_TOT_AMT.,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,ADJ_BUDGET_YEAR,연 조정예산 = 원천 ADJ_BDGT_TOT_AMT,"NUMBER(18,2)",Y,,,연 조정예산 = 원천 ADJ_BDGT_TOT_AMT.,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,EXEC_BUDGET_YEAR,연 집행예산 = 원천 EXEC_TOT_AMT,"NUMBER(18,2)",Y,,,연 집행예산 = 원천 EXEC_TOT_AMT.,
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_BUDGET_YEARLY,연 예산 팩트,YEAR × ORG_SK × BUDGET_ITEM_SK,FACT,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,DATE_SK,참여일 YYYYMMDD (FK→DIM_DATE),"NUMBER(8,0)",N,FK,DIM_DATE.DATE_SK,참여일 YYYYMMDD (FK→DIM_DATE),
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,MEMBER_DK,참여 회원 (불변키),VARCHAR,N,DK,,참여 회원 (불변키),
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,EVENT_SK,행사 (FK→DIM_EVENT),"NUMBER(38,0)",N,FK,DIM_EVENT.EVENT_SK,행사 (FK→DIM_EVENT),
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,CAMPAIGN_SK,대리키,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN.CAMPAIGN_SK,대리키,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,SPONSORSHIP_SK,대리키,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP.SPONSORSHIP_SK,대리키,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,TOTAL_CNT,총인원,"NUMBER(38,0)",Y,,,총인원.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,WAIT_CNT,대기인원,"NUMBER(38,0)",Y,,,대기인원. 코드id:MS006.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,CANCEL_CNT,취소인원,"NUMBER(38,0)",Y,,,취소인원. 코드id:MS006.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,CONFIRM_CNT,신청확정인원,"NUMBER(38,0)",Y,,,신청확정인원.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PARTICIPATE_CNT,참여인원,"NUMBER(38,0)",Y,,,참여인원.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PARTICIPANT_CNT,참여자수,"NUMBER(38,0)",Y,,,참여자수.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,ABSENT_CNT,불참인원,"NUMBER(38,0)",Y,,,불참인원. 코드id:MS006.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PARTICIPATION_TIMES,참여횟수,"NUMBER(38,0)",Y,,,참여횟수.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,WAIT_TIMES,대기횟수,"NUMBER(38,0)",Y,,,대기횟수.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,ABSENT_TIMES,불참횟수,"NUMBER(38,0)",Y,,,불참횟수.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,CUM_APPLY_TIMES,누적신청 횟수,"NUMBER(38,0)",Y,,,누적신청 횟수.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,REGULAR_DONATION,정기후원금(원),"NUMBER(18,2)",Y,,,정기후원금(원),
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,WIN_FLAG,당첨여부,BOOLEAN,Y,,,당첨여부,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,SELF_PART_FLAG,본인참여,BOOLEAN,Y,,,본인참여. [사유:규칙 미확정],
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_STATUS,참여상태,VARCHAR,Y,,,참여상태. 코드id:MS304. [사유:규칙 미확정],
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_PATH,참여경로(05 3-5),VARCHAR,Y,,,참여경로(05 3-5),
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_CHANNEL,참여채널(05 3-5),VARCHAR,Y,,,참여채널(05 3-5),
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,EVENT_BK,EVENT_BK,VARCHAR,Y,BK,,[DEC.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PARTCPT_SEQ,PARTCPT_SEQ,"NUMBER(38,0)",Y,,,[DEC.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_STATUS_GROUP,PART_STATUS_GROUP,VARCHAR,Y,,,PART_STATUS_GROUP. 코드id:MS304.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_STATUS_NAME,참여상태 라벨 (CRM_CODE 조인),VARCHAR,Y,,,참여상태 라벨 (CRM_CODE 조인). 코드id:MS304.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_PATH_GROUP,PART_PATH_GROUP,VARCHAR,Y,,,PART_PATH_GROUP. 코드id:MS303.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_PATH_NAME,PART_PATH_NAME,VARCHAR,Y,,,PART_PATH_NAME.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_CHANNEL_GROUP,PART_CHANNEL_GROUP,VARCHAR,Y,,,PART_CHANNEL_GROUP. 코드id:MS302. [사유:원천 부재],
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,PART_CHANNEL_NAME,PART_CHANNEL_NAME,VARCHAR,Y,,,PART_CHANNEL_NAME.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,EVENT_KIND,행사 종류,VARCHAR,Y,,,원천 계열 판별 **코드**.,
FACT_EVENT_ATTENDANCE,행사 출석/참여 팩트,1참여,FACT,EVENT_KIND_NAME,원천 계열 판별 **라벨**,VARCHAR,Y,,,원천 계열 판별 **라벨**.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,MEMBER_DK,불변 비즈니스 식별자,VARCHAR,N,PK,,불변 비즈니스 식별자,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CAMPAIGN_SK,대리키,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN.CAMPAIGN_SK,대리키,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_DATE_SK,대리키,"NUMBER(8,0)",Y,FK,DIM_DATE.DATE_SK,대리키,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_BASIS,ACQ_BASIS,VARCHAR,Y,,,ACQ_BASIS. 코드id:MM015.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_DVLP_DIV_CD,ACQ_DVLP_DIV_CD,VARCHAR,Y,,,ACQ_DVLP_DIV_CD. 코드id:MM015.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_AGE_CD,획득 시점 연령대 코드(CM014),"NUMBER(2,0)",Y,,,획득 시점 연령대 코드(CM014). 코드id:CM014.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_AGE_BAND,획득 시점 연령대명(CM014 라벨),VARCHAR,Y,,,획득 시점 연령대명(CM014 라벨). 코드id:CM014. [사유:부서차원 산출불가],
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_AREA_CD,ACQ_AREA_CD,VARCHAR,Y,,,ACQ_AREA_CD. 코드id:CM018.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_REGION,획득 시점 지역명(CM018 약칭),VARCHAR,Y,,,획득 시점 지역명(CM018 약칭). 코드id:CM018.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_SEX_CD,획득 시점 성별 코드(CM013),VARCHAR,Y,,,획득 시점 성별 코드(CM013). 라벨=ACQ_GENDER. 코드id:CM013.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_GENDER,ACQ_GENDER,VARCHAR,Y,,,ACQ_GENDER. 코드id:CM013.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_SPNSR_AMT,획득 사건의 후원금액,"NUMBER(18,0)",Y,,,획득 사건의 후원금액 (#38).,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,FIRST_STOP_DATE_SK,대리키,"NUMBER(8,0)",Y,FK,DIM_DATE.DATE_SK,대리키,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,FIRST_STOP_REASON_NM,최초 중단의 사유명(MM005 라벨),VARCHAR,Y,,,최초 중단의 사유명(MM005 라벨). 미중단 회원은 NULL. 코드id:MM005.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,TENURE_DAYS,유지기간(일) = 최초 중단일 − 획득일,"NUMBER(9,0)",Y,,,유지기간(일) = 최초 중단일 − 획득일.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,IS_12M_OBSERVABLE,IS_12M_OBSERVABLE,BOOLEAN,Y,,,IS_12M_OBSERVABLE.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_MEMBERS,획득 회원수,"NUMBER(38,0)",Y,,,획득 회원수.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,STOPPED_MEMBERS,누적 이탈 회원수,"NUMBER(38,0)",Y,,,누적 이탈 회원수.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,STOPPED_12M_MEMBERS,12개월 내 이탈 회원수,"NUMBER(38,0)",Y,,,12개월 내 이탈 회원수.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,OBSERVABLE_12M_MEMBERS,12개월 이탈률의 분모 회원수,"NUMBER(38,0)",Y,,,12개월 이탈률의 분모 회원수.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_ORG_SK,대리키,"NUMBER(38,0)",Y,FK,DIM_ORG.ORG_SK,대리키 (PK),
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_SPONSORSHIP_SK,대리키,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP.SPONSORSHIP_SK,대리키 (PK),
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_MBER_INFLOW_PATH_CD,획득 캠페인의 모집채널 코드(MM293),"NUMBER(10,0)",Y,,,획득 캠페인의 모집채널 코드(MM293). 코드id:MM293.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_MBER_INFLOW_PATH_NM,획득 캠페인의 모집채널명(MM293 라벨),VARCHAR,Y,,,획득 캠페인의 모집채널명(MM293 라벨). 코드id:MM293.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMPGN_CTGR_CD,획득 캠페인의 카테고리 코드(MM294),"NUMBER(10,0)",Y,,,획득 캠페인의 카테고리 코드(MM294). 코드id:MM294.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMPGN_CTGR_NM,ACQ_CMPGN_CTGR_NM,VARCHAR,Y,,,ACQ_CMPGN_CTGR_NM. 코드id:MM294.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMPGN_TYPE1_BSN,"획득 캠페인 유형1 코드(MM295, 국내/통합/해외)","NUMBER(10,0)",Y,,,"획득 캠페인 유형1 코드(MM295, 국내/통합/해외). 코드id:MM295.",
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMPGN_TYPE1_NM,획득 캠페인 유형1명(MM295 라벨: 국내/통합/해외),VARCHAR,Y,,,획득 캠페인 유형1명(MM295 라벨: 국내/통합/해외). 코드id:MM295.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMPGN_TYPE2_BSN,"획득 캠페인 유형2 코드(MM296, 굿즈/기타/사례/사업)","NUMBER(10,0)",Y,,,"획득 캠페인 유형2 코드(MM296, 굿즈/기타/사례/사업). 코드id:MM296.",
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMPGN_TYPE2_NM,획득 캠페인 유형2명(MM296 라벨: 굿즈/기타/사례/사업),VARCHAR,Y,,,획득 캠페인 유형2명(MM296 라벨: 굿즈/기타/사례/사업). 코드id:MM296.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_MKTG_CMPGN_CD,ACQ_MKTG_CMPGN_CD,"NUMBER(10,0)",Y,,,ACQ_MKTG_CMPGN_CD.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_MKTG_CMPGN_NM,획득 캠페인의 마케팅 캠페인명(Q16 라벨),VARCHAR,Y,,,획득 캠페인의 마케팅 캠페인명(Q16 라벨).,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMMN_BRND,획득 캠페인의 MM297 공통브랜드 코드,"NUMBER(10,0)",Y,,,획득 캠페인의 MM297 공통브랜드 코드. 코드id:MM297.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CMMN_BRND_NM,획득 캠페인의 MM297 공통브랜드명,VARCHAR,Y,,,획득 캠페인의 MM297 공통브랜드명. 코드id:MM297.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_MKTG_UTM,ACQ_MKTG_UTM,"NUMBER(10,0)",Y,,,ACQ_MKTG_UTM.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_MKTG_UTM_NM,ACQ_MKTG_UTM_NM,VARCHAR,Y,,,ACQ_MKTG_UTM_NM.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_SPNSR_DIV_CD,ACQ_SPNSR_DIV_CD,VARCHAR,Y,,,ACQ_SPNSR_DIV_CD. 코드id:CM035.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_SPNSR_DIV_NM,획득 캠페인의 후원구분명(CM035 라벨),VARCHAR,Y,,,획득 캠페인의 후원구분명(CM035 라벨). 코드id:CM035.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CPR_DIV_CD,ACQ_CPR_DIV_CD,VARCHAR,Y,,,ACQ_CPR_DIV_CD. 코드id:CM019.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_CPR_DIV_NM,획득 캠페인의 법인구분명(CM019 라벨),VARCHAR,Y,,,획득 캠페인의 법인구분명(CM019 라벨). 코드id:CM019.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_BRAND,획득 캠페인의 브랜드명,VARCHAR,Y,,,획득 캠페인의 브랜드명 — 적재 시점 동결값,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_PARENT_CAMPAIGN_NAME,ACQ_PARENT_CAMPAIGN_NAME,VARCHAR,Y,,,ACQ_PARENT_CAMPAIGN_NAME.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,ACQ_PROMO_METHOD_NAME,획득 캠페인의 홍보방법명(CM008 라벨),VARCHAR,Y,,,획득 캠페인의 홍보방법명(CM008 라벨). 코드id:CM008.,
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_MEMBER_COHORT,회원 획득 코호트 팩트,1회원 획득코호트 (MEMBER_DK),FACT,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,MONTH_KEY,월 conform 키 YYYYMM,"NUMBER(6,0)",N,PK,,월 conform 키 YYYYMM.,
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,CAL_YEAR,FLOOR(MONTH_KEY/100),"NUMBER(4,0)",Y,,,FLOOR(MONTH_KEY/100) — 연도,
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,CAL_MONTH,"MOD(MONTH_KEY,100)","NUMBER(2,0)",Y,,,"MOD(MONTH_KEY,100) — 월",
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,ORG_SK,대리키,"NUMBER(38,0)",N,PK,,대리키 (PK),
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,ORG_DEPARTMENT,부서명 (정본 ),VARCHAR,Y,,,부서명 (정본 #116) (#116).,
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,ORG_DIVISION,DIM_ORG,VARCHAR,Y,,,DIM_ORG.DIVISION. [사유:규칙 미확정],
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,ORG_TEAM,DIM_ORG,VARCHAR,Y,,,DIM_ORG.TEAM. [사유:산출보류],
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,ORG_CORP,DIM_ORG,VARCHAR,Y,,,DIM_ORG.CORP. [사유:부서차원 산출불가],
FACT_MEMBER_DEV_ACHIEVEMENT,회원개발 목표 대비 실적 월 Conform 팩트,1달성,FACT,DEV_TYPE,DEV_TYPE,VARCHAR,N,PK,,DEV_TYPE (#121). 코드id:MM015.,
