테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DEVICE_SK,"NUMBER(38,0)",N,FK,DIM_DEVICE.DEVICE_SK,접속 디바이스 (FK→DIM_DEVICE),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,CAMPAIGN_SK,"NUMBER(38,0)",N,FK,DIM_CAMPAIGN.CAMPAIGN_SK,세션캠페인(#102) — 🔴 상수 0 하드코딩(센티넬). GA UTM 캠페인이 여러 종인데 하나로 뭉개져 있다(P51 위반 · 종수는 문서10 §26). SILVER.GA4_EVENT.UTM_CAMPAIGN(채움 규모는 문서10 §26) 미배선 → 캠페인축 분석 불가. WIDE 의 CAMPAIGN_BK/NAME/BRAND 도 전건 (미매핑),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,PAGE_PATH,VARCHAR,N,,,"페이지경로 — 🔴 쿼리문자열 제외됨(산식 = SPLIT_PART(PAGE_LOCATION,'?',1) · 실측 '?' 포함 0행). 정본 #105「페이지경로+쿼리문자열」 미충족이며 정본 #122 결연아동코드(childnum=) 파생 불가",
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,PAGE_LOCATION,VARCHAR,Y,,,페이지위치(#106) — 🔴 grain 내 MAX() 대표값(URL 전체 아님). 원천 distinct 대비 GOLD 생존 종수가 크게 줄어든다(소실 규모·childnum·memnum 종수는 문서10 §26). 특정 URL 유무 판정 금지,
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,VISITS,"NUMBER(38,0)",Y,,,방문수(명) (#92) — 가산(실측 배수 1.0000). SESSION_CNT 의 가산 대체축,
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,EVENT_CNT,"NUMBER(38,0)",Y,,,이벤트수(명) (#95) — 가산(실측 배수 1.0000),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,VIEW_CNT,"NUMBER(38,0)",Y,,,조회수(명) (#96) — 가산(실측 배수 1.0000),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,SESSION_CNT,"NUMBER(38,0)",Y,,,세션수(명) (#97) — 🔴**비가산**. COUNT(DISTINCT user||session) 인데 집계 grain 이라 같은 세션이 여러 행에 반복된다. SUM 과 실제 distinct 의 격차(과대 배수)는 문서10 §26 → SUM 금지. 가산 대체 = VISITS,
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,ENGAGED_SESSIONS,"NUMBER(38,0)",Y,,,참여세션수 — 🔴**비가산**. COUNT(DISTINCT) + 집계 grain. SUM 과 실제 distinct 의 격차(과대 배수)는 문서10 §26 → SUM 금지,
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,SCROLL_DEPTH,"NUMBER(9,4)",Y,,,스크롤깊이 AVG (#107) — 비가산,
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,ACTIVE_USERS,"NUMBER(38,0)",Y,,,활성사용자수(명) (#93) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,TOTAL_USERS,"NUMBER(38,0)",Y,,,총사용자(명) (#94) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,AVG_SESSION_DURATION,"NUMBER(9,4)",Y,,,평균세션시간 (#98) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,BOUNCE_RATE,"NUMBER(9,4)",Y,,,이탈율 (#108) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,ENGAGEMENT_RATE,"NUMBER(9,4)",Y,,,참여율 — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,AVG_ENGAGEMENT_TIME_PER_SESSION,"NUMBER(9,4)",Y,,,세션당 평균참여시간 — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_MEMBER_COHORT,1회원,FACT,MEMBER_DK,VARCHAR,N,PK,,회원 불변키 (grain·PK). ※비강제 FK→DIM_MEMBER,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_CAMPAIGN_SK,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN.CAMPAIGN_SK,획득 캠페인 (FK→DIM_CAMPAIGN). 회원을 처음 데려온 캠페인이다. 미매칭·부재는 0(Unknown 멤버),
FACT_MEMBER_COHORT,1회원,FACT,ACQ_DATE_SK,"NUMBER(8,0)",Y,FK,DIM_DATE.DATE_SK,획득일 (FK→DIM_DATE). 획득 사건의 발생일. 캘린더 범위밖·무효는 0,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_BASIS,VARCHAR,Y,,,획득 판정 근거. 'NEW'=개발구분 신규(MM015 코드1) 사건으로 판정 / 'FALLBACK'=신규 사건이 없어 최초 개발 사건으로 대체 판정. 🔴 FALLBACK 은 획득캠페인 신뢰도가 낮다 — 캠페인 비교 시 'NEW' 로 한정할 것을 권한다. ⚠️ 개발 이력이 아예 없는 중단회원은 획득 캠페인을 알 수 없어 이 팩트에 **존재하지 않는다**(중단 총계는 FACT_MEMBER_EVENT 를 쓴다),
FACT_MEMBER_COHORT,1회원,FACT,ACQ_DVLP_DIV_CD,VARCHAR,Y,,,획득 사건의 개발구분 코드(MM015). ACQ_BASIS='NEW' 이면 '1',
FACT_MEMBER_COHORT,1회원,FACT,ACQ_AGE_CD,"NUMBER(2,0)",Y,,,획득 시점 연령대 코드(CM014). 🔴 연속형 나이가 아니다 — 평균·구간 재계산 금지. 라벨=ACQ_AGE_BAND,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_AGE_BAND,VARCHAR,Y,,,획득 시점 연령대명(CM014 라벨). 🔴 **현재 나이가 아니다** — 현재 연령은 BRONZE 에 생년월일이 없어 산출 불가(O34). 이 축의 '10대 미만' 상위는 오류가 아니며 편지쓰기대회 계열 아동 모집 캠페인 때문이다(O34-B) — 결측·기본값 오염으로 설명하지 말 것,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_AREA_CD,VARCHAR,Y,,,획득 시점 지역 코드(CM018 + 라벨 없는 센티넬 '0'). 라벨=ACQ_REGION,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_REGION,VARCHAR,Y,,,획득 시점 지역명(CM018 약칭). 🔴 **현재 거주지가 아니다** — BRONZE 에 현주소 축이 없다(O34). 센티넬 '0'은 사전 라벨이 없어 NULL 이며 '미상'으로 창작하지 않는다,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_SEX_CD,VARCHAR,Y,,,획득 시점 성별 코드(CM013). 라벨=ACQ_GENDER. ⚠️ DIM_MEMBER 의 성별(CM017 계열·현재 스냅샷)과 코드체계가 다르다,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_GENDER,VARCHAR,Y,,,획득 시점 성별명(CM013 라벨). 계열: 국내(남자)·국내(여자)·외국인(남자)·외국인(여자)·외국인(기타)·단체·기업·기타,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_SPNSR_AMT,"NUMBER(18,0)",Y,,,"획득 사건의 후원금액(원, raw). 🔴 건수로 환산하지 말 것 — 정본 공#38·#151 이 금액÷10,000 규약이라 혼용하면 정의가 깨진다(CONF-2)",
FACT_MEMBER_COHORT,1회원,FACT,FIRST_STOP_DATE_SK,"NUMBER(8,0)",Y,FK,DIM_DATE.DATE_SK,최초 중단일 (FK→DIM_DATE). 중단원천(EVENT_TYPE='STOP') 기준 최초 사건. 🔴 **미중단 회원은 NULL** 이며 0 이 아니다 — 0 은 「날짜 미상」이라는 다른 뜻이다(P21). 중단했으나 일자가 캘린더 범위밖이면 0,
FACT_MEMBER_COHORT,1회원,FACT,FIRST_STOP_REASON_NM,VARCHAR,Y,,,최초 중단의 사유명(MM005 라벨). 미중단 회원은 NULL. ⚠️ USE_YN 무필터 — 폐지코드도 실적재에 남아 있어 필터하면 라벨이 사라진다,
FACT_MEMBER_COHORT,1회원,FACT,TENURE_DAYS,"NUMBER(9,0)",Y,,,유지기간(일) = 최초 중단일 − 획득일. 🔴 미중단 회원은 NULL(아직 종료되지 않은 관측이다 — 0 이나 현재까지 경과일로 채우면 평균 유지기간이 조용히 틀린다). 획득일·중단일 중 하나가 무효면 NULL,
FACT_MEMBER_COHORT,1회원,FACT,IS_12M_OBSERVABLE,BOOLEAN,Y,,,"12개월 관측 가능 여부 = 획득일 + 12개월 ≤ 데이터 최종 사건일. 🔴 12개월 이탈률의 **분모 자격**이다. 최근 획득 회원은 아직 12개월이 지나지 않아 FALSE 이며, 포함시키면 최근 캠페인이 실제보다 이탈률이 낮게 보인다",
FACT_MEMBER_COHORT,1회원,FACT,ACQ_MEMBERS,"NUMBER(38,0)",Y,,,획득 회원수 — 항상 1(회원 grain). 캠페인별 획득 규모의 분모,
FACT_MEMBER_COHORT,1회원,FACT,STOPPED_MEMBERS,"NUMBER(38,0)",Y,,,누적 이탈 회원수 — 중단 이력이 있으면 1. 🔴 이 값을 ACQ_MEMBERS 로 나눈 **누적 이탈률은 캠페인 비교에 쓰면 안 된다** — 획득 시점이 이를수록 관측 기간이 길어 이탈률이 구조적으로 높게 나온다. 캠페인 비교에는 STOPPED_12M_MEMBERS / OBSERVABLE_12M_MEMBERS 를 쓴다,
FACT_MEMBER_COHORT,1회원,FACT,STOPPED_12M_MEMBERS,"NUMBER(38,0)",Y,,,12개월 내 이탈 회원수 — **IS_12M_OBSERVABLE=TRUE 이고** 최초 중단이 획득 후 12개월 내인 경우 1. 관측 불가 회원은 이탈했어도 0 이다(분자·분모를 구조적으로 일치시켜 잘못된 분모 사용을 차단한다). 분모는 반드시 OBSERVABLE_12M_MEMBERS,
FACT_MEMBER_COHORT,1회원,FACT,OBSERVABLE_12M_MEMBERS,"NUMBER(38,0)",Y,,,12개월 이탈률의 분모 회원수 — IS_12M_OBSERVABLE=TRUE 이면 1. 🔴 12개월 이탈률 = SUM(STOPPED_12M_MEMBERS)/SUM(OBSERVABLE_12M_MEMBERS). ACQ_MEMBERS 를 분모로 쓰지 말 것,
FACT_MEMBER_COHORT,1회원,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_MEMBER_COHORT,1회원,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_MEMBER_COHORT,1회원,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_MEMBER_COHORT,1회원,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_MEMBER_COHORT,1회원,FACT,ACQ_ORG_SK,"NUMBER(38,0)",Y,FK,DIM_ORG.ORG_SK,[O45] 획득 시점 담당조직 대리키 (FK→DIM_ORG). 0=미매핑. ⚠️ 「현재 소속」이 아니라 **획득 시점** 값이다,
FACT_MEMBER_COHORT,1회원,FACT,ACQ_SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP.SPONSORSHIP_SK,[O45] 획득 시점 후원사업 대리키 (FK→DIM_SPONSORSHIP). 0=미매핑. ⚠️ 회비 납입 대상 후원사업(`FACT_MEMBER_FEE.SPONSORSHIP_SK`)과 **의미가 다르다** — 같은 라벨이 두 축이다,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DATE_SK,"NUMBER(8,0)",N,FK,DIM_DATE.DATE_SK,사건일,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,MEMBER_DK,VARCHAR,N,"DK,FK",DIM_MEMBER(MEMBER_DK) ※비강제(SCD2/비유일),상태전이 대상 회원 (불변키),SCD2 다중버전 — 현재행(IS_CURRENT) 경유 조인(중복 주의); [실측06-30]VARCHAR(10)
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,EVENT_TYPE,VARCHAR,N,,,원천 계통 구분: DEV=개발원천(TM_MM_FDRM_MBER_DVLP_AMT) / STOP=중단원천(TM_MM_FDRM_MBER_SPNSR_DSCNTC). ⚠️ 상태(신규·증액·감액·재후원·후원중단)는 DVLP_DIV_CD/DVLP_DIV_NM 참조 — O24,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN.CAMPAIGN_SK,캠페인 (FK→DIM_CAMPAIGN),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP.SPONSORSHIP_SK,후원사업 (FK→DIM_SPONSORSHIP),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,ORG_SK,"NUMBER(38,0)",Y,FK,DIM_ORG.ORG_SK,"조직 (FK→DIM_ORG) — **실적부서**(원천 ACMSLT_DEPT_CD) 기준. O10/Q7 확정축. 🔴 개발(DEV) 사건 전용이다(2026-08-05 O38 배선, 미매칭 8행은 0 라우팅). 중단(STOP) 행은 전건 0 — 축이 없어서가 아니라 중단원천이 REGIST_DEPT_CD(**등록부서**)만 보유해 역할이 다르기 때문이다. 한 컬럼에 섞으면 부서별 집계가 조용히 틀린다(O24·O28 의미혼입 유형) → 등록부서 축 배속은 O38-B 결정 대기. ⚠️ '부서별 중단건'을 이 컬럼으로 내지 말 것",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,REASON_SK,"NUMBER(38,0)",Y,FK,DIM_REASON.REASON_SK,중단/미납 사유 (FK→DIM_REASON),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DVLP_DIV_CD,VARCHAR,Y,,,개발구분코드 — BRONZE TM_MM_FDRM_MBER_DVLP_AMT.DVLP_DIV_CD raw(정본 MM015). 1=신규 2=증액 3=감액 4=재후원 5=후원중단. 중단원천 행은 NULL(원천에 컬럼 부재). 🔴 MM015(개발구분)는 MM010(회원상태)이 아니다 — 두 그룹 모두 '후원중단'을 포함해 혼동되기 쉽다. 회원상태는 DIM_MEMBER.MBER_STAT_CD(MM010 1활동회원·2~11미납·12후원중단),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DVLP_DIV_NM,VARCHAR,Y,,,"개발구분명 — MM015 라벨(신규/증액/감액/재후원/후원중단). ⚠️ 값 '후원중단'은 EVENT_TYPE='STOP'과 동일 사건이 중복 존재한다(동일 회원·일자 기준 거의 전건 일치 · 규모·일치율은 문서10 §26) → 두 축 합산 금지, O24 현업확인 대기",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,SPNSR_AMT,"NUMBER(18,0)",Y,,,"후원금액(원) — 원천 raw. 감액·후원중단은 음수. 정본 공#38 감액(건)·#151 증액(건) = 금액÷10,000 이므로 원금액 보존(설계 §1·CONF-2). 중단원천 행은 NULL",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DEV_CNT,"NUMBER(18,4)",Y,,,개발(건) (#149) — 정본 공#121 개발구분 = 신규(1)·증액(2)·재후원(4) 한정. ⚠️ 2026-08-03 O24 교정: 종전은 감액·후원중단까지 포함해 과대계상이었다(교정 전후 값·과대율은 문서10 §26),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DEV_MEMBERS,"NUMBER(38,0)",Y,,,🔴「명」이 아니다 — 개발 사건 플래그(0/1). SUM 은 개발(건)이며 실제 고유회원 대비 과대다(규모·과대율은 문서10 §26 · O39). 개발(명)(#148)은 COUNT(DISTINCT MEMBER_DK). 월 단위는 FACT_MEMBER_MONTHLY.DEV_MEMBERS 사용.,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_CNT,"NUMBER(18,4)",Y,,,중단(건) (#35),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_MEMBERS,"NUMBER(38,0)",Y,,,🔴「명」이 아니다 — 중단 사건 플래그(0/1). SUM 은 중단(건)이며 실제 고유회원 대비 과대다(규모·과대율은 문서10 §26 · O39). 중단(명)은 COUNT(DISTINCT MEMBER_DK).,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,UNPAID_STOP_CNT,"NUMBER(18,4)",Y,,,미납중단(건),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,UNPAID_STOP_MEMBERS,"NUMBER(38,0)",Y,,,미납중단(명) — 05 2-2 원천 확인(정본 §3 건·명),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,JOIN_DATE,DATE,Y,,,가입일,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_DATE,DATE,Y,,,중단일,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_REASON,VARCHAR,Y,,,중단사유,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_CHANNEL,VARCHAR,Y,,,중단채널,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_REASON_NM,VARCHAR,Y,,,중단사유명 — 정본 공#162. MM005 라벨(SILVER CRM_MEMBER_DISCONTINUE.DSCNTC_RSN_NM 전파). 코드는 STOP_REASON. ⚠️USE_YN 무필터 조인 — 실적재 종 중 일부가 폐지코드이며 필터를 걸면 그 라벨이 사라진다(종수·규모는 문서10 §26). 개발원천 행은 개념 부재로 NULL (O25),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_CHANNEL_NM,VARCHAR,Y,,,중단경로명 — MM287 라벨(SYSTEM/CRM/홈페이지). 코드는 STOP_CHANNEL(1/2/3). 개발원천 행은 개념 부재로 NULL. 215지표 밖 — 현업 수요 확인 대상 (O25),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,NEW_EXISTING_FLAG,VARCHAR,Y,,,신규기존,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,AGE_AT_EVENT,"NUMBER(2,0)",Y,,,"연령대 코드 raw — **사건(개발약정) 시점 값**. 원천 BRONZE TM_MM_FDRM_MBER_DVLP_AMT.AGE(정본 CM014) 사건행별 값을 SILVER CRM_MEMBER_DEV 경유로 무변환 전파. 1=10대 미만 2=10대 3=20대 4=30대 5=40대 6=50대 7=60대 8=70대 9=70대 이상 10=단체 11=기업 12=기타. 🔴 연속형 나이가 아니다 — 평균·구간 재계산 금지. 라벨=AGE_BAND_AT_EVENT. 🔴 DIM_MEMBER.AGE(=최근 약정 스냅샷, SV 차원명 _AT_PLEDGE)와 **다른 축이다** — 같은 회원이라도 사건마다 값이 다를 수 있고 이 컬럼이 그 사건 당시의 정확한 값이다. 중단원천 행은 원천에 컬럼이 부재하여 NULL(0 아님, P21)",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,AGE_BAND_AT_EVENT,VARCHAR,Y,,,"연령대명 — **사건(개발약정) 시점** 연령대 라벨. CM014 사전 조인(하드코딩 아님, P31). 코드는 AGE_AT_EVENT. 원천이 이미 구간화한 값이며 우리가 구간을 창작하지 않는다. ✅ '10대 미만'이 상위인 것은 **오류가 아니다** — 편지쓰기대회 계열 캠페인(희망편지·가족그림편지·세계시민교육편지)이 학교·부모 DB 를 통해 아동 본인 명의로 약정을 맺기 때문이다. 결측·기본값 오염으로 설명하지 말 것(O34-B). 🔴 DIM_MEMBER.AGE_BAND(최근 약정 스냅샷·SV _AT_PLEDGE)와 값이 다를 수 있다 — 이 컬럼이 사건 시점 정확값이다. 중단원천 행은 NULL",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,AREA_CD_AT_EVENT,VARCHAR,Y,,,"지역 코드 raw — **사건(개발약정) 시점 값**. 원천 BRONZE TM_MM_FDRM_MBER_DVLP_AMT.AREA_CD(정본 CM018 약칭축, 지표 공#131) 사건행별 값 무변환 전파. 실제값 = CM018 코드 + 라벨 없는 센티넬 '0'. 라벨=REGION_AT_EVENT. 🔴 DIM_MEMBER.AREA_CD(=최근 약정 스냅샷, SV 차원명 _AT_PLEDGE)와 **다른 축이다** — 이사 등으로 사건마다 값이 다를 수 있다. ⚠️ **현재 거주지가 아니다** — BRONZE 전체에 현주소 축이 없어 현재 지역은 산출 불가(O34). 중단원천 행은 원천에 컬럼이 부재하여 NULL",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,REGION_AT_EVENT,VARCHAR,Y,,,"지역명 — **사건(개발약정) 시점** 지역 라벨(CM018 약칭, 지표 공#131). 코드는 AREA_CD_AT_EVENT. 원천 SILVER CRM_MEMBER_DEV.AREA_NM(CM018 사전 조인) 전파. ⚠️ 센티넬 코드 '0' 은 사전에 라벨이 없어 NULL 이다 — '미상'으로 창작하지 않는다. ⚠️ **현재 거주지가 아니다**(O34). 🔴 DIM_MEMBER.REGION(최근 약정 스냅샷·SV _AT_PLEDGE)과 값이 다를 수 있다. 중단원천 행은 NULL",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,SEX_AT_EVENT,VARCHAR,Y,,,성별 코드 raw — **사건(개발약정) 시점 값**. 원천 BRONZE TM_MM_FDRM_MBER_DVLP_AMT.SEX(정본 CM013) 무변환 전파. 라벨=GENDER_AT_EVENT. ⚠️ CM013 에 없는 센티넬 '0' 이 소수 존재하며 라벨은 NULL 이다 — '미상'으로 창작하지 않는다(P21). 🔴 DIM_MEMBER.SEX(회원 마스터 현재 스냅샷)와 **다른 축**이다 — 마스터에는 '0' 이 없다. 중단원천 행은 원천에 컬럼이 부재하여 NULL,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,GENDER_AT_EVENT,VARCHAR,Y,,,"성별명 — **사건(개발약정) 시점** 성별 라벨. CM013 사전 조인(하드코딩 아님, P31). 코드는 SEX_AT_EVENT. 실제값 계열: 국내(남자)·국내(여자)·외국인(남자)·외국인(여자)·외국인(기타)·단체·기업·기타. 🔴 DIM_MEMBER_CURRENT.GENDER_NAME(CM017 라벨·현재 스냅샷)과 **코드체계가 다르다** — 두 축을 같은 성별로 합산하지 말 것. 중단원천 행은 NULL",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,CAMPAIGN_STOP_CNT,"NUMBER(18,4)",Y,,,"캠페인 귀속 중단(건) — 개발원천 DVLP_DIV_CD='5'(MM015 후원중단) 행에만 1, 그 외 0. 이 행은 CAMPAIGN_SK 를 보유하므로 **캠페인별 중단 사건 분해**가 성립한다(O37). 🔴 STOP_CNT 와 **절대 합산 금지** — 같은 중단 사건이 개발원천·중단원천에 중복 존재한다(O24). 🔴 이 measure 를 개발건으로 나눠 「중단률」로 쓰지 말 것 — 코드5 의 캠페인은 **중단 시점** 캠페인이라 모집단이 달라 비율이 100%를 넘는다. 캠페인별 중단률은 FACT_MEMBER_COHORT 를 쓴다",
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_MEMBER_FEE,회원 × 회비월 × 후원사업 × 납입방식 × 회비구분 × 납입유형 × 결제수단,FACT,MONTH_KEY,"NUMBER(6,0)",Y,,,"회비월 YYYYMM (FK→DIM_DATE.MONTH_KEY 개념축). 무효/NULL 이면 납입월 폴백, 둘 다 무효면 0=Unknown월 — FMM 과 동일 규칙",
